tweet_id,ArrivalTimestamp,display_name,user_name,user_id,tweet_text,word_count_on_text,hashtags_from_text,hashtags_count,sentiment
1.59E+18,22/11/2022 12:48,Long Long,LongLon03336705,1.58E+18,"RT @SoccerCryptoP2E: 🚀 Soccer Crypto S-LEGEND NFT BOX AIRDROP is Live!

💰 Rewards: $99,999 S-Legend NFT Box
👉 For 9,999 Winners
📥 Distribut…",23,,0,NEUTRAL
1.59E+18,22/11/2022 12:48,Rayhan kabir,Rayhank58789819,1.57E+18,"RT @LBank_Exchange: ⚽️Predict #WorldcupQatar2022 Winner With #LBank To Win $500🏆 

💡Follow @LBank_Exchange
💭Comment Winner of #WorldCup2022…",16,#WorldcupQatar2022 #LBank #WorldCup2022…,3,NEUTRAL
1.59E+18,22/11/2022 12:48,يوسف,nja_ay,9.71E+17,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:48,TAHERI 1966,Jamalkhezri2,1.31E+18,"RT @hosseinbastani: After Piranshahr, it is #Javanrud's turn. After Javanrud, it will be the turn of other cities. When the world is busy w…",24,#Javanrud's,1,NEUTRAL
1.59E+18,22/11/2022 12:48,Adam Ahmed,AdamAhm58519567,1.41E+18,"RT @QudsNen: Watch: Israeli reporters are receiving an embarrassing boycott throughout the activities of #QatarWorldCup2022.

#WorldCup2022…",16,#QatarWorldCup2022. #WorldCup2022…,2,NEGATIVE
1.59E+18,22/11/2022 12:48,Honeysuckle at Home,HoneysuckleJude,563018599,"@LauraMcAllister @FIFAWorldCup @Cymru You still went in to the match though, so didn't stick to your morals sadly #ohwell",19,#ohwell,1,NEGATIVE
1.59E+18,22/11/2022 12:48,GalangGamingX69,Galang29700382,1.38E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:48,deldel,nemidchibezaram,7.33E+17,"RT @AmnestyIran: As the world's attention is turned to the #ENGIRN game, let's remember the faces of children killed by Iran's security for…",23,#ENGIRN,1,NEGATIVE
1.59E+18,22/11/2022 12:48,Anand Mohan,Anandmo42909576,1.16E+18,"RT @AnonOpsSE: Not sure who this woman is, but she has definitely more balls then any of the football player.

Bravo!

#WorldCup2022 #Boyco…",23,#WorldCup2022 #Boyco…,2,POSITIVE
1.59E+18,22/11/2022 12:48,Xquen,Xquen14,1.54E+18,RT @BitMart_Futures: Are you getting ready? The #WorldCup2022 is kicking off! Drop your Champion prediction and win up to 100X Futures Fees…,22,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:48,Rayhan kabir,Rayhank58789819,1.57E+18,@LBank_Exchange Good project,3,,0,POSITIVE
1.59E+18,22/11/2022 12:48,Jan Betlach,jbetlach,31760183,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:48,yakubu Ibrahim,yakubu6333,1.58E+18,"@KalimaKLX @Oreo__Pad $OREO

⏱Presale:24th Nov 2022

https://t.co/Sk93aY0GCv
✅Buyback from time to time 
✅Stake and earn 
✅SC/HC:150/250BNB
✅Max:1 BNB
✅Tax:3%
✅KYCED &amp; AUDITED
✅q partner and marketing
https://t.co/LtZv12JCbI
#OreoPad #BSC #Relaunch #launchpad #unicrypt
12138",33,#OreoPad #BSC #Relaunch #launchpad #unicrypt,5,NEUTRAL
1.59E+18,22/11/2022 12:48,L💗,Loly2058,1.34E+18,RT @FahadAlkubaisi: I can’t express my gratitude and happiness for my participation in the biggest event of all times the World Cup in my c…,25,,0,POSITIVE
1.59E+18,22/11/2022 12:48,Super Moon Shot Gems,EthMoonShots,1.59E+18,"RT @Bilge45978821: ⚽⚽FOCCER⚽⚽

CA: 0x59203358D7DDfE80e0ABe75B0aa534BC4d22AA7F

https://t.co/BWB88PDtkq

$foccer #foccertoken @foccertoken #…",10,#foccertoken #…,2,NEUTRAL
1.59E+18,22/11/2022 12:48,Виталий Шило,fratriaArzgir,1650977784,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:48,melisa .aa,ariya_melisa,1.24E+18,RT @AkkasNabashi: The Islamic Republic in Iran shut down the country's internet right after the World Cup match between England and Iran.…,22,,0,NEGATIVE
1.59E+18,22/11/2022 12:48,Foxglove Acrylics,FoxgloveAcrylic,1.39E+18,RT @misheleneous: Check out this item in my Etsy shop https://t.co/ly6i6uvO4D Later tonight in the #WorldCup #Wal play #USA so let your pet…,23,#WorldCup #Wal #USA,3,NEUTRAL
1.59E+18,22/11/2022 12:48,"muhari (📦,💫) (((🔴🤏🌍)))",harycyxx02,2408118940,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:48,SLAYER FF,SLAYERF150005,1.45E+18,"RT @romi_chase: You can take me out of Poland 🇵🇱 but you can’t take Poland out of me! 😆 go Poland 🇵🇱 ⚽️ 🦅 !! #WorldCup #WorldCup2022 
•
htt…",29,#WorldCup #WorldCup2022,2,NEUTRAL
1.59E+18,22/11/2022 12:48,Duong Anna,DuongAnna5,1.59E+18,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:48,surya (((🔴🤏🌍))),suryaskm11,1.45E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:48,Sporting Icons,SportingIconsUK,1.03E+18,"Celebrate the first #England win at #WorldCup2022 Kane 22 Bobble Hat.

Inspired by the new #England home kit and limited to just 50.
 https://t.co/V6Hrp0Rztp

#England #Bellingham #Quatar2022 #WorldcupQatar2022 https://t.co/QMV79EBthe",29,#England #WorldCup2022 #England #England #Bellingham #Quatar2022 #WorldcupQatar2022,7,POSITIVE
1.59E+18,22/11/2022 12:48,MeteÇiğdemAyDamli🆘️,metedamli,279274995,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:48,"muratsen (🌽,🌾)MAXX INFO!",muraten85801842,1.19E+18,"RT @BitKeepOS: ⚽️ #BitKeep FootBall Carnival Main Event is coming⚽️

🥳 Trading activity &amp; Community quiz 🥳

📅Nov 21 - Dec 20
✅Join our TG &amp;…",26,#BitKeep,1,NEUTRAL
1.59E+18,22/11/2022 12:48,Bigsadd,bigwincityss,1.55E+18,"RT @gambabit: $50 #WorldCup Giveaway🕊️

To Enter :
⚽️ Like + RT
⚽️ Guess the score of #Argentina vs #SaudiArabia 
⚽️ Follow Us

1 Lucky Win…",26,#WorldCup #Argentina #SaudiArabia,3,NEUTRAL
1.59E+18,22/11/2022 12:48,Ramanuj Behera,RamanujBehera2,1.26E+18,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:48,De365,De365Official,1.59E+18,"🎉Ragnarök, Messi is Here Now!

⚽️Guess either Messi can lead Argentina to beat Saudi Arabia

✅100% decentralised betting 👉 https://t.co/dj7FhZJcqB

💰Come on Messi! Deposit Now!! First timer deposit to receive 400% #bonus

#de365 #worldcup2022 https://t.co/MOnF8y2iuz",35,#bonus #de365 #worldcup2022,3,NEUTRAL
1.59E+18,22/11/2022 12:48,Morad Bazargani,MoradBazargani,1688841223,"RT @AmnestyIran: As the world's attention is turned to the #ENGIRN game, let's remember the faces of children killed by Iran's security for…",23,#ENGIRN,1,NEGATIVE
1.59E+18,22/11/2022 12:48,Umesh Shankarpelli,shankarpelli1,7.14E+17,"RT @INSIGHTUK2: ""Football as a profession is Haram""

Islamic preacher, Zakir Naik, who inspired some youths to join ISIS also said that #fo…",23,#fo…,1,NEUTRAL
1.59E+18,22/11/2022 12:48,Russianmafia🇻🇪,Russianmafia_7,1227521924,"RT @Senseisports1: ⚽️🌍🌎🌏 #WorldCup2022
#FreePicks #FIFAWorldCup 
#ฟุตบอลโลก2022 #SenseiSam 

#WorldCup
🧨Argentina -2  🇦🇷🧨 

Mexico 🇲🇽 🆚️ Po…",16,#WorldCup2022 #FreePicks #FIFAWorldCup #ฟุตบอลโลก2022 #SenseiSam #WorldCup,6,NEUTRAL
1.59E+18,22/11/2022 12:48,anhvipsb,anhvipsb,1.26E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:48,Crypto Ericks,crypto_ericks,1.57E+18,"RT @TheAptosLeague: 📢THE AIRDROP HAS ARRIVED!
Join to share the $5,000 prize pool

✅ RT/❤️ &amp; tag 3 frens
✅ Complete all tasks: https://t.co…",24,,0,NEUTRAL
1.59E+18,22/11/2022 12:48,Bārathi பாரதி भारती 🇮🇳,PatriotBharathi,1.09E+18,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:48,Nguyễn Tuấn Hùng Gakusei,hungcun1110,1.45E+18,"RT @taskonxyz: 🎉So excited to collaborate w/ @XTexchange, the world's 1st social-infused exchange! Our #giveaway is LIVE now, FREE to WIN B…",22,#giveaway,1,POSITIVE
1.59E+18,22/11/2022 12:48,八戒体育/完美体育/HB电子/九州/足球/华体会体育/AOA体育/分分彩/天博,RalapAugustus2,1.58E+18,Egbert Trevelyan #利物浦 Doreen Locke Bard Robeson #欧宝 Jessie Lucy #WorldCup2022  https://t.co/1jDtkcbhRj,12,#利物浦 #欧宝 #WorldCup2022,3,NEUTRAL
1.59E+18,22/11/2022 12:48,loi sigrid ranh,loi_ranh,1.51E+18,"RT @RoadQatar_WC: ☁️WELCOME TO THE ROADQATAR - AIRDROP CAMPAIGN☁️

⚽️Let's accompany ROADQATAR in the real “Road to Qatar"" of WORLD CUP 202…",22,,0,NEUTRAL
1.59E+18,22/11/2022 12:48,Mohammed Asad Al-Emadi,asad_alemadi,3037793287,@USAmbQatar @JonWilksFCDO @ukinqatar Great performance from both teams. Pleased to hear that you are enjoying the World Cup.,18,,0,POSITIVE
1.59E+18,22/11/2022 12:48,Sikka Forn,diegogp27,2426590564,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:48,Md Alif,MdAlif4347,1.55E+18,"RT @RoadQatar_WC: 🔥🔥🔥$ROAD SUCCESSFUL LISTING ON PANCAKESWAP 🔥🔥🔥
🚀We are happy to announce that $ROAD has successfully listed on PANCAKESWA…",20,,0,NEUTRAL
1.59E+18,22/11/2022 12:48,Usha Sapra,cuteushakumari,2379223818,"RT @Unimoni_India: 𝗣𝗿𝗲𝗱𝗶𝗰𝘁 𝗮𝗻𝗱 𝘄𝗶𝗻 𝗧𝗼𝗱𝗮𝘆'𝘀 𝗙𝗶𝗳𝗮 𝗪𝗼𝗿𝗹𝗱 𝗖𝘂𝗽 𝗠𝗮𝘁𝗰𝗵. 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗮 𝘃𝘀 𝗦𝗮𝘂𝗱𝗶 𝗔𝗿𝗮𝗯𝗶𝗮  
#contestalert #contest #contestalerindia #cont…",18,#contestalert #contest #contestalerindia #cont…,4,NEUTRAL
1.59E+18,22/11/2022 12:48,🧊Bancuhcrypto.meta🧊(NFT),bancuhcrypto,1.50E+18,"@TopGoal_NFT Predict Winning TEAM Saudi Arabia 
Predict Score, 1-2
Predict Winning team+Score, ARGENTINA (1) - Saudi (2)",17,,0,NEUTRAL
1.59E+18,22/11/2022 12:48,* Fans Rudi 🐝🍯,0xRudiRain,1.39E+18,"RT @gambabit: $50 #WorldCup Giveaway🕊️

To Enter :
⚽️ Like + RT
⚽️ Guess the score of #Argentina vs #SaudiArabia 
⚽️ Follow Us

1 Lucky Win…",26,#WorldCup #Argentina #SaudiArabia,3,NEUTRAL
1.59E+18,22/11/2022 12:48,sachin tekale,sachin5871,235129610,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:48,Kinder Joy,ngeun_tot,1.48E+18,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:48,کلکاپیس(فرزند ناخلف بلبل) فراخوان تا آزادی,harry_ramram,1.57E+18,"RT @AmnestyIran: As the world's attention is turned to the #ENGIRN game, let's remember the faces of children killed by Iran's security for…",23,#ENGIRN,1,NEGATIVE
1.59E+18,22/11/2022 12:48,Michelle Ptak  💖  💖,Michieptak,40877460,"RT @footydotcom_: Top 20 #WorldCup2022 Kits Giveaway! ⚽️

You lot loved our top 50 kits of 2022 giveaway, so let’s run it back for the fest…",26,#WorldCup2022,1,POSITIVE
1.59E+18,22/11/2022 12:48,Denise Howell,zendenathome,2336207721,"RT @StefSimanowitz: This is what courage looks like

The Iranian football team refuses to sing the national anthem on biggest stage in the…",23,,0,NEGATIVE
1.59E+18,22/11/2022 12:48,Anik Khan,AnikKha92348336,1.44E+18,"RT @RoadQatar_WC: 🔥🔥🔥$ROAD SUCCESSFUL LISTING ON PANCAKESWAP 🔥🔥🔥
🚀We are happy to announce that $ROAD has successfully listed on PANCAKESWA…",20,,0,NEUTRAL
1.59E+18,22/11/2022 12:48,Energetic soul,HighLevelMind,2567318455,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:48,Abhishek Kumar,Abhishe85741673,1.53E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:48,EᐯEᖇYTᕼIᑎG 80'ᔕ,oliver_shergold,9.61E+17,"@bigphil321 The Aussie keeper, Matt Ryan, has said that he thinks 🦘 Australia have what it takes to beat France. 👀 🤭",22,,0,NEUTRAL
1.59E+18,22/11/2022 12:48,张莉,zhanglidehaogm1,1.59E+18,RT @ChinaDaily: Highlights of the World Cup match between England and Iran #WorldCup2022 https://t.co/Ie9AV7lIzs,14,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:48,Ashish Mehta 🕉️🇮🇳,AshMehta_India,823341829,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:48,.sfm,The_Padewar,1.24E+18,@INSIGHTUK2 What a joke,4,,0,NEGATIVE
1.59E+18,22/11/2022 12:48,manishnajkani,manishnajkani1,1.18E+18,"@Unimoni_India 🔥Today Denmark Will Rock🤘😎🤘🎯 
                                                              #contestalert #contestalerindia  #worldcup #worldcup2022 #football #prediction #worldcupprediction #winner @Unimoni_India 

▪︎Tag @AlkaSharma582 @ShwetaK95_ @MalatiPaul1",18,#contestalert #contestalerindia #worldcup #worldcup2022 #football #prediction #worldcupprediction #winner,8,NEUTRAL
1.59E+18,22/11/2022 12:48,vabnajanan6,JVabna6,1.38E+18,"RT @BirbDefi: World Cup Giveaway🦜🎉

We are giving away $50 BUSD to celebrate the #WorldCup2022!⚽️🥳

Rules:
1. Follow @BirbDefi
2. Like/RT
3…",22,#WorldCup2022!⚽️🥳,1,NEUTRAL
1.59E+18,22/11/2022 12:48,JaiBharathi,meradeshfirst,41669708,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:48,manishnajkani,manishnajkani1,1.18E+18,"RT @Unimoni_India: 𝗣𝗿𝗲𝗱𝗶𝗰𝘁 𝗮𝗻𝗱 𝘄𝗶𝗻 𝗧𝗼𝗱𝗮𝘆'𝘀 𝗙𝗶𝗳𝗮 𝗪𝗼𝗿𝗹𝗱 𝗖𝘂𝗽 𝗠𝗮𝘁𝗰𝗵. 𝗗𝗲𝗻𝗺𝗮𝗿𝗸 𝘃𝘀 𝗧𝘂𝗻𝗶𝘀𝗶𝗮 
#contestalert #contest #contestalerindia #contestindia…",17,#contestalert #contest #contestalerindia #contestindia…,4,NEUTRAL
1.59E+18,22/11/2022 12:48,Cyrus Mbabazi,cyrusville,38220884,"RT @paxwear: Finally it's here! Upto 50% off! 
Check out https://t.co/8wuNwhZ3tJ 

#BungomaHasDecided #kinoo #uhuru #matiangi #FIFAWorldCup…",16,#BungomaHasDecided #kinoo #uhuru #matiangi #FIFAWorldCup…,5,NEUTRAL
1.59E+18,22/11/2022 12:48,WC2022,N9mx9sLWNB4IoX,1.58E+18,"@cpomagazine @SportChainIO $SportC
FairLaunch on PinkSale
Contract: 0x528326D4DaC427ECBeEa1A41C5429d8CB12aBAed
✅KYC-AUDIT
✅Major CEX (Top 10)
✅Binance AMA, Venom AMA, ...
✅Testnet LIVE
Presale: 17h UTC 19/11/2022 https://t.co/6E4UiTYQ4e",25,,0,NEUTRAL
1.59E+18,22/11/2022 12:48,🇦🇷 AjithSadha 🇦🇷,AjithSadha,158403665,"RT @ARG_soccernews: Huge bike rally of Argentina 🇦🇷 fans in Shariatpur town, Bangladesh 🇧🇩.

#WorldCup2022 Fever #Qatar2022 https://t.co/wS…",18,#WorldCup2022 #Qatar2022,2,NEUTRAL
1.59E+18,22/11/2022 12:48,亚博 亚博体育 开云 世界杯,Fofanal35667570,1.45E+18,#WorldCup2022 #百家乐 Page O'Connor #世界杯 Jason Simpson Marina Holmes Marcus Richards https://t.co/94771g2yBI,12,#WorldCup2022 #百家乐 #世界杯,3,NEUTRAL
1.59E+18,22/11/2022 12:48,BJD,BJD_0815,1.43E+18,"RT @wikileaks: Football Legend Eric Cantona reminds football fans: ""Let's not forget Julian Assange. A journalist jailed in England for pub…",21,,0,NEUTRAL
1.59E+18,22/11/2022 12:48,هەموو ژیناین,zhinakan,1.46E+18,"Isalamic Republic and IRGC have sent armed troops to #Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr and are using Heavy weapons against unarmed civilians to silence their voice. Numbers have been killed and injured.
#WorldCup
#WorldCup2022 
#FIFAWorldCup2022 https://t.co/xq4Ibyr915",36,"#Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr #WorldCup #WorldCup2022 #FIFAWorldCup2022",8,NEUTRAL
1.59E+18,22/11/2022 12:48,"EUAffairs,Run by G.Voskopoulos,AssocProf,EUStudies",VoskopoulosG,1.24E+18,"The geopolitics  of the World Cup
Where “the world’s game” and world #politics  intersect
&gt;Some useful comments
#WorldCup #WorldCup2022 #Qatar2022 
https://t.co/JeLeO0IX05 https://t.co/4Po6H893CJ",22,#politics #WorldCup #WorldCup2022 #Qatar2022,4,NEUTRAL
1.59E+18,22/11/2022 12:48,jand,jayandee48,3479302935,@The70Years Remember getting that cardigan from the local market🤣,9,,0,NEUTRAL
1.59E+18,22/11/2022 12:48,Usha Sapra,cuteushakumari,2379223818,"@Unimoni_India Argentina will win
#contestalert #contest #contestalerindia #contestindia #worldcup #worldcup2022 #football #prediction #worldcupprediction #winner #argentina #saudiarabia #qatar2022 #ARGKSA #argvsksa. 

Tags
@handsomeraaj 
@rajeshsapra 
@ramsapra54 
@vinodsapra86
 @mintoosapra",25,#contestalert #contest #contestalerindia #contestindia #worldcup #worldcup2022 #football #prediction #worldcupprediction #winner #argentina #saudiarabia #qatar2022 #ARGKSA #argvsksa.,15,NEUTRAL
1.59E+18,22/11/2022 12:48,Deepadhan,Deepaadhan3,1.12E+18,"RT @Unimoni_India: 𝗣𝗿𝗲𝗱𝗶𝗰𝘁 𝗮𝗻𝗱 𝘄𝗶𝗻 𝗧𝗼𝗱𝗮𝘆'𝘀 𝗙𝗶𝗳𝗮 𝗪𝗼𝗿𝗹𝗱 𝗖𝘂𝗽 𝗠𝗮𝘁𝗰𝗵. 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗮 𝘃𝘀 𝗦𝗮𝘂𝗱𝗶 𝗔𝗿𝗮𝗯𝗶𝗮  
#contestalert #contest #contestalerindia #cont…",18,#contestalert #contest #contestalerindia #cont…,4,NEUTRAL
1.59E+18,22/11/2022 12:48,Apple 🌈,serghanna,2862056268,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:48,Airdrop Frend,anak_airdrop,1.13E+18,"RT @BitKeepOS: ⚽️ #BitKeep FootBall Carnival Main Event is coming⚽️

🥳 Trading activity &amp; Community quiz 🥳

📅Nov 21 - Dec 20
✅Join our TG &amp;…",26,#BitKeep,1,NEUTRAL
1.59E+18,22/11/2022 12:48,Saurabh Dhar,Saurabh_Dhar_,1.56E+18,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:48,Sam Taylor Dodd,Doddsey1990,42009356,Surely Kieffer Moore had biggest impact for Wales? If it include USA then it was Tyler Adams #USAvWAL #WorldCup2022 https://t.co/OwqUjCJnVW,20,#USAvWAL #WorldCup2022,2,NEUTRAL
1.59E+18,22/11/2022 12:48,张莉,zhanglidehaogm1,1.59E+18,"RT @ChinaDaily: Highlights of the FIFA World Cup Qatar 2022 Group B match between US and Wales, where Wales hold the US to a 1-1 draw with…",27,,0,NEUTRAL
1.59E+18,22/11/2022 12:48,世界杯/天博体育/爱游戏/加拿大28/卡塔尔世界杯/亿博/MG电子游戏/英皇/足球,LWqke,1.43E+18,#WorldCup2022 #百家乐 Dora Maurice #世界杯 Sebastiane Augustine Rachel Attlee Wordsworth Macaulay https://t.co/ip6eaQefDy,12,#WorldCup2022 #百家乐 #世界杯,3,NEUTRAL
1.59E+18,22/11/2022 12:49,"OpenSailor🤖""(💙,🧡)""🛸🐙🧊🤘",Opensailor_,1.44E+18,"RT @IOTASoccerTeam: Drop SMR address for a chance to win free IOTASoccerTeam (IST) token airdrop!!!🔥
Predict the result of Argentina vs Sau…",22,,0,NEUTRAL
1.59E+18,22/11/2022 12:49,manishnajkani,manishnajkani1,1.18E+18,"RT @manishnajkani1: @Unimoni_India 🔥Today Denmark Will Rock🤘😎🤘🎯 
                                                              #contestaler…",8,#contestaler…,1,NEUTRAL
1.59E+18,22/11/2022 12:49,vintani arya,AryaVintani,1.36E+18,"RT @RoadQatar_WC: ☁️WELCOME TO THE ROADQATAR - AIRDROP CAMPAIGN☁️

⚽️Let's accompany ROADQATAR in the real “Road to Qatar"" of WORLD CUP 202…",22,,0,NEUTRAL
1.59E+18,22/11/2022 12:49,Thang Pham Quoc,SThangPhamQuocS,1.46E+18,"RT @NboxOfficial: 🔥#NBOX x @Galxe #Christmas #NFTAirdrop🔥

Ready guys❓Event2.0 begins Today😍

✅Task
1⃣Flw, Like, Quote RT with #NFTGiveaway…",18,#Christmas #NFTAirdrop🔥 #NFTGiveaway…,3,NEUTRAL
1.59E+18,22/11/2022 12:49,Mahesh,stylish16746097,1.44E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:49,Knoknok Metaverse,knoknok_elf,1.51E+18,"#WorldCup2022 live betting game build by @knoknok_elf &amp; @Moka_WorldCup coming soon on #Aptos &amp; #BSC network 🔥

We will support using $APT &amp; $BNB to vote for your favorite team ⚽️

Join the community in advance to get more rewards 👉 https://t.co/VgjNpGgTSg https://t.co/cDfSixFVJc",43,#WorldCup2022 #Aptos #BSC,3,NEUTRAL
1.59E+18,22/11/2022 12:49,Wanz,chrmwan,1.39E+18,"@TopGoal_NFT Predict Winming Team : Argentina
Predict Score : 3 - 0
Predict Winning Team + Score : Argentina 3 - 1 Saudi Arabia",24,,0,NEUTRAL
1.59E+18,22/11/2022 12:49,xuezhou,xuezhou_yang,3127709360,"RT @MrAndyNgo: ""This is a call for a month of attacks..."" 

#Antifa-linked anarchist group, @abol_media, has published a claim of responsib…",21,#Antifa-linked,1,NEGATIVE
1.59E+18,22/11/2022 12:49,Usha Sapra,cuteushakumari,2379223818,"RT @Unimoni_India: 𝐏𝐫𝐞𝐝𝐢𝐜𝐭 𝐚𝐧𝐝 𝐰𝐢𝐧 𝐓𝐨𝐝𝐚𝐲'𝐬 𝐅𝐢𝐟𝐚 𝐖𝐨𝐫𝐥𝐝 𝐂𝐮𝐩 𝐌𝐚𝐭𝐜𝐡. 𝗠𝗲𝘅𝗶𝗰𝗼 𝘃𝘀 𝗣𝗼𝗹𝗮𝗻𝗱
#contestalert #contest #contestalerindia #contestindia #w…",18,#contestalert #contest #contestalerindia #contestindia #w…,5,NEUTRAL
1.59E+18,22/11/2022 12:49,विकास अनुपम,VikashAnupam1,9.49E+17,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:49,lovelymimi,lovelym55768865,1.49E+18,RT @FahadAlkubaisi: I can’t express my gratitude and happiness for my participation in the biggest event of all times the World Cup in my c…,25,,0,POSITIVE
1.59E+18,22/11/2022 12:49,Susmit,susmitchakrabo1,3582297326,@Unimoni_India Argentina #FIFAWorldCup Join @SayanC989 @SUBIRedm @babubeg1,7,#FIFAWorldCup,1,NEUTRAL
1.59E+18,22/11/2022 12:49,Dyaln,Dylan__866,1.47E+18,"RT @FiercePC: who need a liquid gaming pc? 😳

if wales score ONLY 3 goals vs USA we’ll pick two lucky people to win these guys.

retweet an…",28,,0,NEUTRAL
1.59E+18,22/11/2022 12:49,Sweetboi Lucky,Sweetboi_Lucky,1.56E+18,"RT @RoadQatar_WC: 🔥🔥🔥$ROAD SUCCESSFUL LISTING ON PANCAKESWAP 🔥🔥🔥
🚀We are happy to announce that $ROAD has successfully listed on PANCAKESWA…",20,,0,NEUTRAL
